,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
5719,1075718119522332672,1075718119522332672,1545306160000,2018-12-20,18:42:40,WIB,1074080082765930496,anton_1811,Anton18,,"@BPJSKesehatanRI selamat malam BPJs, saya ingin menanyakan hal ini, benar atau Hoax ya ? Kalo bener bisa jelaskan point yg diberi kotak Merah. Terima kasih 🙏 pic.twitter.com/iHfb8uq97i",[],"[{'id': 1074080082765930496, 'id_str': '1074080082765930496', 'screen_name': 'Anton_1811'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du237EgVYAEBANT.jpg'],2,0,0,,[],https://twitter.com/Anton_1811/status/1075718119522332672,,,,,,0,0,,0,0
5759,1075768722256580608,1075768722256580608,1545318224000,2018-12-20,22:03:44,WIB,636998869,sintawiranata,Sinta Wiranata,,@BPJSKesehatanRI selamat malam apakah info ini benar adanya? trimakasih pic.twitter.com/2eyO7FhKBX,[],"[{'id': 636998869, 'id_str': '636998869', 'screen_name': 'sintawiranata'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du3l8jcU0AMwJP6.jpg'],4,0,0,,[],https://twitter.com/sintawiranata/status/1075768722256580608,,,,,,0,0,,0,0
5762,1075764783314432001,1075764783314432001,1545317285000,2018-12-20,21:48:05,WIB,316259606,dodoputrabangsa,Dodok  Jogja,,"@BPJSKesehatanRI ««« Bersiaplah bagi yg putus kerja dan masih punya tunggakan, anda akan dikucilkan negara ini...!!!",[],"[{'id': 316259606, 'id_str': '316259606', 'screen_name': 'dodoputrabangsa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],7,0,0,,[],https://twitter.com/dodoputrabangsa/status/1075764783314432001,,,,,,0,0,,0,0
5763,1075764513687793666,1075764513687793666,1545317221000,2018-12-20,21:47:01,WIB,316259606,dodoputrabangsa,Dodok  Jogja,,"@BPJSKesehatanRI apakah info ini benar? Bagaimana dg yg menunggak? Dan kenapa tidak boleh diangsur...??? Kalo aturan tdk boleh diangsur tdk direvisi, maka nasib pekerja yg sdh ga kerja lg tunggakannya ga bakal bs kelar, kita ini warga negara.dan bukan konsumen...!!! pic.twitter.com/tJvvARZIVZ",[],"[{'id': 316259606, 'id_str': '316259606', 'screen_name': 'dodoputrabangsa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du3iHlFVAAIS19U.jpg'],3,0,0,,[],https://twitter.com/dodoputrabangsa/status/1075764513687793666,,,,,,0,0,,0,0
5788,1073522438401515520,1073492211365425152,1544782669000,2018-12-14,17:17:49,WIB,3229910324,iwanlimbara,iwan limbara new,,Penyesuaian apa tuh...ada link nya gak biar paham,[],"[{'id': 3229910324, 'id_str': '3229910324', 'screen_name': 'iwanlimbara'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/iwanlimbara/status/1073522438401515520,,,,,,0,0,,1,1
5796,1070224086423363584,1070224086423363584,1543996280000,2018-12-05,14:51:20,WIB,3229910324,iwanlimbara,iwan limbara new,,"@syariahmandiri min mau nanya, apa bisa bayar @BPJSKesehatanRI lewat aplikasi mobile bank syariah mandiri ? Kalau bisa pilih menu mana ?",[],"[{'id': 3229910324, 'id_str': '3229910324', 'screen_name': 'iwanlimbara'}, {'id': 221665845, 'id_str': '221665845', 'screen_name': 'syariahmandiri'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]","['syariahmandiri', 'bpjskesehatanri']",[],[],1,0,0,,[],https://twitter.com/iwanlimbara/status/1070224086423363584,,,,,,0,0,,0,0
6166,1074817752156692481,1074799223818792960,1545091495000,2018-12-18,07:04:55,WIB,75588482,dannymamesah,Danny Mamesah,,"Bukan tambah anggota keluarga min, tapi pendaftaran baru lewat aplikasi saya yg sdh menjadi peserta.",[],"[{'id': 75588482, 'id_str': '75588482', 'screen_name': 'dannymamesah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/dannymamesah/status/1074817752156692481,,,,,,0,0,,1,1
6167,1074803403618828288,1074799223818792960,1545088074000,2018-12-18,06:07:54,WIB,75588482,dannymamesah,Danny Mamesah,,"Tdk dibatasi berapa peserta yg bisa didaftarkan? Maksud saya, saya sdh menjadi peserta, tapi saya mau mendaftarkan beberapa keluarga di aplikasi mobile jkn saya.",[],"[{'id': 75588482, 'id_str': '75588482', 'screen_name': 'dannymamesah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/dannymamesah/status/1074803403618828288,,,,,,0,0,,1,1
6168,1074799223818792960,1074799223818792960,1545087078000,2018-12-18,05:51:18,WIB,75588482,dannymamesah,Danny Mamesah,,@BPJSKesehatanRI Utk pendaftaran peserta melalui aplikasi maksimal berapa kartu keluarga? Saya mau mendaftarkan peserta melalui aplikasi saya,[],"[{'id': 75588482, 'id_str': '75588482', 'screen_name': 'dannymamesah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/dannymamesah/status/1074799223818792960,,,,,,0,0,,0,0
6175,1072795666655600640,1072795666655600640,1544609393000,2018-12-12,17:09:53,WIB,75588482,dannymamesah,Danny Mamesah,,"Di aplikasi premi tertulis sudah 0, catatan pembayaran  msh tercatat s/d November 2018, di cs twitter bilang blm ada pembayaran, cs call center sdh dibayar, lihat di web sudah 0 juga, bagaimana ini @BPJSKesehatanRI",[],"[{'id': 75588482, 'id_str': '75588482', 'screen_name': 'dannymamesah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,1,,[],https://twitter.com/dannymamesah/status/1072795666655600640,,,,,,0,0,,0,0
6176,1072654403423887360,1072654403423887360,1544575713000,2018-12-12,07:48:33,WIB,75588482,dannymamesah,Danny Mamesah,,"@BPJSKesehatanRI Selamat pagi, apakah bisa mendaftarkan salah 1 saja sebagai peserta dalam 1 kartu keluarga?",[],"[{'id': 75588482, 'id_str': '75588482', 'screen_name': 'dannymamesah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/dannymamesah/status/1072654403423887360,,,,,,0,0,,0,0
6289,1073960914452279296,1073960914452279296,1544887209000,2018-12-15,22:20:09,WIB,399827195,blxckcattt,hooman,,"@BPJSKesehatanRI min, saya mau bikin kartu bpjs, tp ktp belum keluar sampai saat ini. Iuran saya masih ditanggung orang tua krn beliau pensiunan pns. Gimana tuh min ? Kan salah satu syaratnya harus bawa ktp min",[],"[{'id': 399827195, 'id_str': '399827195', 'screen_name': 'blxckcattt'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/blxckcattt/status/1073960914452279296,,,,,,0,0,,0,0
6718,1070190240210374657,1069904903059922945,1543988211000,2018-12-05,12:36:51,WIB,224462326,agungsdr,emonisme💭,,Kalo tempat tinggalnya tidak sesuai ktp berarti bikinnya sesuai tempat tinggal sekarqng aja ya min?,[],"[{'id': 224462326, 'id_str': '224462326', 'screen_name': 'agungsdr'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/agungsdr/status/1070190240210374657,,,,,,0,0,,1,1
6719,1069904903059922945,1069904903059922945,1543920181000,2018-12-04,17:43:01,WIB,224462326,agungsdr,emonisme💭,,@BPJSKesehatanRI min kalo ktp jakarta bikinnya di bpjs depok bisa ga ya?,[],"[{'id': 224462326, 'id_str': '224462326', 'screen_name': 'agungsdr'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],3,0,0,,[],https://twitter.com/agungsdr/status/1069904903059922945,,,,,,0,0,,0,0
6776,1075361577438633985,1075238260547276800,1545221153000,2018-12-19,19:05:53,WIB,952546523635527680,nurhamad10,NURHAMAD,,Ko tweet saya ga di balas ya admin?,[],"[{'id': 952546523635527680, 'id_str': '952546523635527680', 'screen_name': 'NURHAMAD10'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/NURHAMAD10/status/1075361577438633985,,,,,,0,0,,1,1
8488,1068679725810249729,1068653864000270342,1543628076000,2018-12-01,08:34:36,WIB,1046726246640435200,sekaray24607446,Sekarayu,,Baiklah pak @BPJSKesehatanRI terima kasih banyak atas informasinya ya pak.. Sangat membantu sekali pak 🙏🙏,[],"[{'id': 1046726246640435200, 'id_str': '1046726246640435200', 'screen_name': 'Sekaray24607446'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Sekaray24607446/status/1068679725810249729,,,,,,0,0,,1,1
8489,1068670431052222464,1068653864000270342,1543625860000,2018-12-01,07:57:40,WIB,1046726246640435200,sekaray24607446,Sekarayu,,Maaf tanya lagi pak ya🙏 Bisa melalui apa saja pak untuk pembayaran tagihan bpjs yg tertunggak?? Terima kasih pak @BPJSKesehatanRI,[],"[{'id': 1046726246640435200, 'id_str': '1046726246640435200', 'screen_name': 'Sekaray24607446'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Sekaray24607446/status/1068670431052222464,,,,,,0,0,,1,1
8490,1068666359997849600,1068653864000270342,1543624889000,2018-12-01,07:41:29,WIB,1046726246640435200,sekaray24607446,Sekarayu,,Oke baiklah.. terima ksh ats infonya,[],"[{'id': 1046726246640435200, 'id_str': '1046726246640435200', 'screen_name': 'Sekaray24607446'}, {'id': 578807441, 'id_str': '578807441', 'screen_name': 'bibinbarus'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Sekaray24607446/status/1068666359997849600,,,,,,0,0,,1,1
8491,1068660396347686912,1068653864000270342,1543623467000,2018-12-01,07:17:47,WIB,1046726246640435200,sekaray24607446,Sekarayu,,Ohh Bisa ya lewat aplikasi itu bayar denda nya?? Apakah bs langsung otomatis aktif bpjs kita kalau udah bayar denda nya?? Mohon infonya 🙏,[],"[{'id': 1046726246640435200, 'id_str': '1046726246640435200', 'screen_name': 'Sekaray24607446'}, {'id': 578807441, 'id_str': '578807441', 'screen_name': 'bibinbarus'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/Sekaray24607446/status/1068660396347686912,,,,,,0,0,,1,1
8492,1068659999449071616,1068653864000270342,1543623373000,2018-12-01,07:16:13,WIB,1046726246640435200,sekaray24607446,Sekarayu,,"Bagaimana untuk rawat jalan pak, kalau status bpjs ny non aktif, syarat bpjs nya bisa di aktifkan kembali gmn pak?? Maaf y pak tanya lagi 🙏",[],"[{'id': 1046726246640435200, 'id_str': '1046726246640435200', 'screen_name': 'Sekaray24607446'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Sekaray24607446/status/1068659999449071616,,,,,,0,0,,1,1
9159,1075315570931683330,1075302091034247168,1545210185000,2018-12-19,16:03:05,WIB,1071636051016347648,natalia01785119,Natalia,,"sudah saya DM min, silakan di check.",[],"[{'id': 1071636051016347648, 'id_str': '1071636051016347648', 'screen_name': 'Natalia01785119'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Natalia01785119/status/1075315570931683330,,,,,,0,0,,1,1
9160,1075311172679753729,1075302091034247168,1545209136000,2018-12-19,15:45:36,WIB,1071636051016347648,natalia01785119,Natalia,,baik. sudah saya kirim melalui DM. terimakasih,[],"[{'id': 1071636051016347648, 'id_str': '1071636051016347648', 'screen_name': 'Natalia01785119'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Natalia01785119/status/1075311172679753729,,,,,,0,0,,1,1
9161,1075302091034247168,1075302091034247168,1545206971000,2018-12-19,15:09:31,WIB,1071636051016347648,natalia01785119,Natalia,,"@BPJSKesehatanRI selamat siang, saya mau tanya kenapa ibu saya masuk RS pihak RS bilang bpjs ibu saya ada denda padahal saya cek tagihan di web bpjs tidak ada dendanya dan tidak ada tagihan yg blm terbayar. mohon penjelasannya. terimakasih",[],"[{'id': 1071636051016347648, 'id_str': '1071636051016347648', 'screen_name': 'Natalia01785119'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Natalia01785119/status/1075302091034247168,,,,,,0,0,,0,0
9162,1071637639755776002,1071637639755776002,1544333298000,2018-12-09,12:28:18,WIB,1071636051016347648,natalia01785119,Natalia,,"@BPJSKesehatanRI selamat siang min, mau tanya apakah pasien yg dirawat inap (pasien umum) bisa diubah menjadi pasien bpjs?",[],"[{'id': 1071636051016347648, 'id_str': '1071636051016347648', 'screen_name': 'Natalia01785119'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Natalia01785119/status/1071637639755776002,,,,,,0,0,,0,0
9250,1075277705526968321,1075238260547276800,1545201157000,2018-12-19,13:32:37,WIB,159041699,reinrahmady,Rein Rahmady,,:Keluarga Peserta Pekerja Penerima Upah   #TahukahAnda #BPJSKesehatanRI #DenganGotongRoyongSemuaTertolong  pic.twitter.com/9TWYC7GhH6>@BPJSTKinfo @KPK_RI @PBIDI @KemenkesRI @dedeyusuf_1 @BpnKepri @anjarisme @RoySparringa @hincapandjaitan @KemenkeuRI @AgusYudhoyono,[],"[{'id': 159041699, 'id_str': '159041699', 'screen_name': 'Reinrahmady'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}, {'id': 104714478, 'id_str': '104714478', 'screen_name': 'KPK_RI'}, {'id': 312381156, 'id_str': '312381156', 'screen_name': 'PBIDI'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 118586092, 'id_str': '118586092', 'screen_name': 'dedeyusuf_1'}, {'id': 1042362730760482818, 'id_str': '1042362730760482818', 'screen_name': 'BpnKepri'}, {'id': 125232877, 'id_str': '125232877', 'screen_name': 'anjarisme'}, {'id': 341567204, 'id_str': '341567204', 'screen_name': 'RoySparringa'}, {'id': 4021349477, 'id_str': '4021349477', 'screen_name': 'hincapandjaitan'}, {'id': 600673907, 'id_str': '600673907', 'screen_name': 'KemenkeuRI'}, {'id': 842986784, 'id_str': '842986784', 'screen_name': 'AgusYudhoyono'}]","['bpjstkinfo', 'kpk_ri', 'pbidi', 'kemenkesri', 'dedeyusuf_1', 'bpnkepri', 'anjarisme', 'roysparringa', 'hincapandjaitan', 'kemenkeuri', 'agusyudhoyono']",[],['https://pbs.twimg.com/media/DuwDeUDVsAISqLq.jpg'],0,0,0,,"['#tahukahanda', '#bpjskesehatanri', '#dengangotongroyongsemuatertolong']",https://twitter.com/Reinrahmady/status/1075277705526968321,,,,,,0,0,,1,1
9255,1073853658121392128,1073479000519979008,1544861637000,2018-12-15,15:13:57,WIB,159041699,reinrahmady,Rein Rahmady,,":""Ini Kata Ned Stark...""  #KomikBPJSKes #BPJSKesehatanRI #DenganGotongRoyongSemuaTertolong  pic.twitter.com/nBnoOMBYaX>@KPK_RI @PBIDI @KemenkeuRI @BPJSTKinfo @KemenkesRI @RRIPrograma3 @dedeyusuf_1 @KomisiIX @oprimadi @anjarisme @RoySparringa @BpnKepri @hincapandjaitan @NilaMoeloek",[],"[{'id': 159041699, 'id_str': '159041699', 'screen_name': 'Reinrahmady'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 104714478, 'id_str': '104714478', 'screen_name': 'KPK_RI'}, {'id': 312381156, 'id_str': '312381156', 'screen_name': 'PBIDI'}, {'id': 600673907, 'id_str': '600673907', 'screen_name': 'KemenkeuRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 1129936609, 'id_str': '1129936609', 'screen_name': 'RRIPrograma3'}, {'id': 118586092, 'id_str': '118586092', 'screen_name': 'dedeyusuf_1'}, {'id': 817590088674594817, 'id_str': '817590088674594817', 'screen_name': 'KomisiIX'}, {'id': 23523170, 'id_str': '23523170', 'screen_name': 'oprimadi'}, {'id': 125232877, 'id_str': '125232877', 'screen_name': 'anjarisme'}, {'id': 341567204, 'id_str': '341567204', 'screen_name': 'RoySparringa'}, {'id': 1042362730760482818, 'id_str': '1042362730760482818', 'screen_name': 'BpnKepri'}, {'id': 4021349477, 'id_str': '4021349477', 'screen_name': 'hincapandjaitan'}, {'id': 337454895, 'id_str': '337454895', 'screen_name': 'NilaMoeloek'}]","['kpk_ri', 'pbidi', 'kemenkeuri', 'bpjstkinfo', 'kemenkesri', 'rriprograma3', 'dedeyusuf_1', 'komisiix', 'oprimadi', 'anjarisme', 'roysparringa', 'bpnkepri', 'hincapandjaitan', 'nilamoeloek']",[],['https://pbs.twimg.com/media/DuXDcp5U0AAIOu6.jpg'],0,0,0,,"['#komikbpjskes', '#bpjskesehatanri', '#dengangotongroyongsemuatertolong']",https://twitter.com/Reinrahmady/status/1073853658121392128,,,,,,0,0,,1,1
9261,1072766373271486464,1072436864559341570,1544602409000,2018-12-12,15:13:29,WIB,159041699,reinrahmady,Rein Rahmady,,:Sahabat sudah tau belum kegunaaan dari Kartu KIS Digital yang ada pada aplikasi mobile JKN?   #KartuIndonesiaSehat #MobileJKn #DenganGotongRoyongSemuaTertolong #BPJSKesehatanRI #TahukahAnda  pic.twitter.com/v9DeewDlqd>@BPJSTKinfo @BKNgoid @KemenkesRI @RRIPrograma3 @dedeyusuf_1,[],"[{'id': 159041699, 'id_str': '159041699', 'screen_name': 'Reinrahmady'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}, {'id': 393838920, 'id_str': '393838920', 'screen_name': 'BKNgoid'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 1129936609, 'id_str': '1129936609', 'screen_name': 'RRIPrograma3'}, {'id': 118586092, 'id_str': '118586092', 'screen_name': 'dedeyusuf_1'}]","['bpjstkinfo', 'bkngoid', 'kemenkesri', 'rriprograma3', 'dedeyusuf_1']",[],['https://pbs.twimg.com/media/DuIPoZPW4AEkE-5.jpg'],0,0,0,,"['#kartuindonesiasehat', '#mobilejkn', '#dengangotongroyongsemuatertolong', '#bpjskesehatanri', '#tahukahanda']",https://twitter.com/Reinrahmady/status/1072766373271486464,,,,,,0,0,,1,1
9262,1072748005743198213,1072454734030798854,1544598029000,2018-12-12,14:00:29,WIB,159041699,reinrahmady,Rein Rahmady,,:Pengumuman untuk sahabat yang berminat bergabung bersama BPJS Kesehatan! Segera daftarkan dirimu ya  #RekrutmenBPJSKesehatan #BPJSKesehatanRI #BPJSKesehatanMelayaniNegeri  pic.twitter.com/3ZvqJsr3o8>@BPJSTKinfo @BKNgoid @RRIPrograma3 @dedeyusuf_1 @anjarisme @RoySparringa @BpnKepri,[],"[{'id': 159041699, 'id_str': '159041699', 'screen_name': 'Reinrahmady'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}, {'id': 393838920, 'id_str': '393838920', 'screen_name': 'BKNgoid'}, {'id': 1129936609, 'id_str': '1129936609', 'screen_name': 'RRIPrograma3'}, {'id': 118586092, 'id_str': '118586092', 'screen_name': 'dedeyusuf_1'}, {'id': 125232877, 'id_str': '125232877', 'screen_name': 'anjarisme'}, {'id': 341567204, 'id_str': '341567204', 'screen_name': 'RoySparringa'}, {'id': 1042362730760482818, 'id_str': '1042362730760482818', 'screen_name': 'BpnKepri'}]","['bpjstkinfo', 'bkngoid', 'rriprograma3', 'dedeyusuf_1', 'anjarisme', 'roysparringa', 'bpnkepri']",[],['https://pbs.twimg.com/media/DuIf4XfWsAAMy1D.jpg'],0,0,0,,"['#rekrutmenbpjskesehatan', '#bpjskesehatanri', '#bpjskesehatanmelayaninegeri']",https://twitter.com/Reinrahmady/status/1072748005743198213,,,,,,0,0,,1,1
9267,1071403237729689600,1070896487276498944,1544277412000,2018-12-08,20:56:52,WIB,159041699,reinrahmady,Rein Rahmady,,:Pemberitahuan Penyempurnaan Aplikasi BPJS Kesehatan  #MaintenanceAplikasiBPJSKesehatan #BPJSKesehatanRI  pic.twitter.com/bOIsYthN4e>@KemenkesRI @BPJSTKinfo @RRIPrograma3 @dedeyusuf_1 @anjarisme @BpnKepri @RoySparringa @oprimadi @hincapandjaitan @KPK_RI @KimiaFarmaCare @KemenkeuRI,[],"[{'id': 159041699, 'id_str': '159041699', 'screen_name': 'Reinrahmady'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}, {'id': 1129936609, 'id_str': '1129936609', 'screen_name': 'RRIPrograma3'}, {'id': 118586092, 'id_str': '118586092', 'screen_name': 'dedeyusuf_1'}, {'id': 125232877, 'id_str': '125232877', 'screen_name': 'anjarisme'}, {'id': 1042362730760482818, 'id_str': '1042362730760482818', 'screen_name': 'BpnKepri'}, {'id': 341567204, 'id_str': '341567204', 'screen_name': 'RoySparringa'}, {'id': 23523170, 'id_str': '23523170', 'screen_name': 'oprimadi'}, {'id': 4021349477, 'id_str': '4021349477', 'screen_name': 'hincapandjaitan'}, {'id': 104714478, 'id_str': '104714478', 'screen_name': 'KPK_RI'}, {'id': 2918220434, 'id_str': '2918220434', 'screen_name': 'KimiaFarmaCare'}, {'id': 600673907, 'id_str': '600673907', 'screen_name': 'KemenkeuRI'}]","['kemenkesri', 'bpjstkinfo', 'rriprograma3', 'dedeyusuf_1', 'anjarisme', 'bpnkepri', 'roysparringa', 'oprimadi', 'hincapandjaitan', 'kpk_ri', 'kimiafarmacare', 'kemenkeuri']",[],['https://pbs.twimg.com/media/DtyWqfOU8AADADh.jpg'],0,0,0,,"['#maintenanceaplikasibpjskesehatan', '#bpjskesehatanri']",https://twitter.com/Reinrahmady/status/1071403237729689600,,,,,,0,0,,1,1
9268,1071399857477152768,1071391358311526401,1544276606000,2018-12-08,20:43:26,WIB,159041699,reinrahmady,Rein Rahmady,,:Jangan lupa daftarkan bayi Anda paling lambat 28 Hari sejak bayi di lahirkan (Perpres 82 Tahun 2018 Pasal 104)  #PerpresJaminanKesehatan #BPJSKesehatanRI #DenganGotongRoyongSemuaTertolong  pic.twitter.com/e5yyG4DRlL>@BPJSTKinfo @KemenkesRI @RRIPrograma3 @dedeyusuf_1 @oprimadi,[],"[{'id': 159041699, 'id_str': '159041699', 'screen_name': 'Reinrahmady'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 1129936609, 'id_str': '1129936609', 'screen_name': 'RRIPrograma3'}, {'id': 118586092, 'id_str': '118586092', 'screen_name': 'dedeyusuf_1'}, {'id': 23523170, 'id_str': '23523170', 'screen_name': 'oprimadi'}]","['bpjstkinfo', 'kemenkesri', 'rriprograma3', 'dedeyusuf_1', 'oprimadi']",[],['https://pbs.twimg.com/media/Dt5YvrFU0AEd2ZC.jpg'],0,0,0,,"['#perpresjaminankesehatan', '#bpjskesehatanri', '#dengangotongroyongsemuatertolong']",https://twitter.com/Reinrahmady/status/1071399857477152768,,,,,,0,0,,1,1
9271,1071367134146519040,1071359847004700672,1544268804000,2018-12-08,18:33:24,WIB,159041699,reinrahmady,Rein Rahmady,,:Mengalirkan Kebaikan Melalui JKN-KIS #4TahunJKNKIS #BPJSKesehatanRI #DenganGotongRoyongSemuaTertolong  https://twitter.com/BPJSKesehatanRI/status/1071359847004700672/video/1 …>@KPK_RI @KemenkeuRI @PBIDI @KemenkesRI @BPJSTKinfo @RRIPrograma3 @dedeyusuf_1 @anjarisme @BpnKepri @RoySparringa @hincapandjaitan @oprimadi @NilaMoeloek,[],"[{'id': 159041699, 'id_str': '159041699', 'screen_name': 'Reinrahmady'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 104714478, 'id_str': '104714478', 'screen_name': 'KPK_RI'}, {'id': 600673907, 'id_str': '600673907', 'screen_name': 'KemenkeuRI'}, {'id': 312381156, 'id_str': '312381156', 'screen_name': 'PBIDI'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 542377830, 'id_str': '542377830', 'screen_name': 'BPJSTKinfo'}, {'id': 1129936609, 'id_str': '1129936609', 'screen_name': 'RRIPrograma3'}, {'id': 118586092, 'id_str': '118586092', 'screen_name': 'dedeyusuf_1'}, {'id': 125232877, 'id_str': '125232877', 'screen_name': 'anjarisme'}, {'id': 1042362730760482818, 'id_str': '1042362730760482818', 'screen_name': 'BpnKepri'}, {'id': 341567204, 'id_str': '341567204', 'screen_name': 'RoySparringa'}, {'id': 4021349477, 'id_str': '4021349477', 'screen_name': 'hincapandjaitan'}, {'id': 23523170, 'id_str': '23523170', 'screen_name': 'oprimadi'}, {'id': 337454895, 'id_str': '337454895', 'screen_name': 'NilaMoeloek'}]","['kpk_ri', 'kemenkeuri', 'pbidi', 'kemenkesri', 'bpjstkinfo', 'rriprograma3', 'dedeyusuf_1', 'anjarisme', 'bpnkepri', 'roysparringa', 'hincapandjaitan', 'oprimadi', 'nilamoeloek']",['https://twitter.com/BPJSKesehatanRI/status/1071359847004700672/video/1'],[],0,0,0,,"['#4tahunjknkis', '#bpjskesehatanri', '#dengangotongroyongsemuatertolong']",https://twitter.com/Reinrahmady/status/1071367134146519040,,,,,,0,0,,1,1
